SBD,Toan,Ngu Van,Ngoai Ngu,Vat Ly,Hoa Hoc,Sinh Hoc,Lich Su,Đia Ly,GDCD
02061677,8.6,-1,-1,-1,7.75,9.25,-1,-1,-1
02061678,9.2,-1,-1,7.75,8.25,-1,-1,-1,-1
02061679,8.6,-1,9.0,7.75,7.25,-1,-1,-1,-1
02061680,7.2,4.25,6.6,-1,-1,-1,4.5,8.5,-1
02061681,4.2,4.75,-1,4.0,5.75,4.0,-1,-1,-1
02061682,4.8,5.5,-1,-1,-1,-1,5.25,6.5,-1
02061683,5.6,6.0,-1,-1,-1,-1,3.5,7.5,-1
02061684,6.0,5.5,-1,-1,-1,-1,5.25,6.75,-1
02061685,7.0,-1,4.8,5.75,-1,-1,-1,-1,-1
02061686,6.0,6.75,-1,-1,-1,-1,3.5,6.0,-1
02061688,5.8,5.5,-1,-1,-1,-1,5.5,6.5,-1
02061689,5.6,6.5,-1,-1,-1,-1,6.25,7.25,-1
02061690,9.2,-1,-1,-1,9.0,9.75,-1,-1,-1
02061691,7.2,7.0,-1,5.75,7.75,4.25,-1,-1,-1
02061692,4.8,4.5,-1,-1,-1,-1,4.25,5.0,-1
02061693,6.0,5.75,-1,-1,-1,-1,5.0,5.5,-1
02061694,2.4,6.75,-1,-1,-1,-1,2.75,4.0,-1
02061695,8.6,7.25,7.8,-1,-1,-1,-1,-1,-1
02061696,5.6,5.75,-1,-1,-1,-1,3.0,6.0,-1
02061697,3.6,6.5,-1,-1,-1,-1,4.75,6.25,-1
02061698,8.6,-1,-1,-1,8.0,8.75,-1,-1,-1
02061699,8.8,7.0,8.8,-1,9.25,8.75,-1,-1,-1
02061700,8.8,-1,-1,7.5,8.25,-1,-1,-1,-1
02061701,6.4,6.5,8.8,-1,-1,-1,-1,-1,-1
02061702,6.0,5.0,8.6,-1,-1,-1,-1,-1,-1
02061703,9.2,-1,-1,-1,8.5,9.25,-1,-1,-1
02061704,6.8,6.0,-1,-1,-1,-1,6.75,6.75,-1
02061705,5.4,5.75,-1,-1,-1,-1,3.75,5.5,-1
02061706,7.8,-1,8.8,3.25,7.0,5.25,-1,-1,-1
02061708,7.8,5.75,-1,5.75,7.5,4.5,-1,-1,-1
02061709,4.0,5.0,-1,-1,-1,-1,2.5,7.5,-1
02061710,8.4,-1,7.6,7.75,-1,-1,-1,-1,-1
02061711,4.0,5.0,-1,-1,-1,-1,6.5,7.75,-1
02061712,6.2,6.25,-1,-1,-1,-1,4.25,7.5,-1
02061713,3.6,4.25,-1,-1,-1,-1,2.75,6.75,-1
02061714,7.4,6.0,7.2,-1,-1,-1,6.0,6.75,9.0
02061715,8.2,7.0,9.2,-1,-1,-1,5.5,7.0,9.25
02061716,6.0,6.5,7.8,-1,-1,-1,7.25,7.75,9.75
02061717,8.0,8.5,9.4,-1,-1,-1,4.75,8.25,7.0
02061718,7.4,8.25,9.0,-1,-1,-1,5.25,7.0,9.5
02061719,7.0,5.75,9.4,-1,-1,-1,7.0,7.0,9.25
02061720,7.8,5.75,3.2,-1,-1,-1,6.75,7.5,9.25
02061721,5.0,6.25,8.6,-1,-1,-1,3.75,5.0,8.0
02061722,7.4,7.5,8.6,-1,-1,-1,5.75,7.5,8.75
02061723,6.2,5.75,2.0,-1,-1,-1,3.75,6.25,9.0
02061724,7.2,4.75,6.6,-1,-1,-1,4.25,7.5,9.0
02061725,6.8,6.25,7.4,-1,-1,-1,4.25,6.25,8.75
02061726,8.8,5.0,9.4,8.5,6.0,4.5,-1,-1,-1
02061727,7.8,6.5,8.6,8.0,8.75,8.25,-1,-1,-1
02061728,6.6,6.0,6.0,5.5,6.75,4.5,-1,-1,-1
02061729,8.8,7.0,9.2,8.5,6.25,6.5,-1,-1,-1
02061730,8.4,6.25,6.4,7.5,7.5,6.0,-1,-1,-1
02061731,8.6,5.5,8.8,2.75,7.5,5.0,-1,-1,-1
02061732,8.4,6.75,9.8,7.0,8.5,7.0,-1,-1,-1
02061733,7.6,7.0,9.0,6.0,8.25,4.75,-1,-1,-1
02061734,9.0,8.0,9.2,-1,-1,-1,8.5,8.0,10.0
02061735,8.2,8.0,9.2,-1,-1,-1,7.75,7.25,9.75
02061736,6.0,7.0,4.6,-1,-1,-1,6.25,6.25,9.0
02061737,7.6,5.25,4.0,-1,-1,-1,5.0,6.75,8.75
02061738,-1,6.92,-1,-1,-1,-1,7.5,9.0,-1
02061739,5.4,5.0,-1,-1,-1,-1,-1,-1,-1
02061740,6.4,7.0,6.2,-1,-1,-1,6.5,7.25,9.25
02061741,8.0,6.25,8.8,-1,-1,-1,8.0,8.5,9.75
02061742,8.4,6.0,4.2,-1,-1,-1,6.0,7.25,8.25
