SBD,Toan,Ngu Van,Ngoai Ngu,Vat Ly,Hoa Hoc,Sinh Hoc,Lich Su,Đia Ly,GDCD
37002814,8.6,8.25,7.4,8.25,7.75,4.0,-1,-1,-1
37002815,7.0,7.25,6.2,-1,-1,-1,6.25,7.0,9.0
37002816,7.6,6.5,4.4,-1,-1,-1,3.5,7.0,9.75
37002817,7.0,6.5,4.8,-1,-1,-1,3.5,5.5,8.0
37002818,6.2,7.0,7.2,-1,-1,-1,3.0,6.5,8.25
37002819,6.8,7.0,6.6,-1,-1,-1,6.0,7.0,9.5
37002820,7.4,6.25,7.0,-1,-1,-1,8.5,7.75,9.25
37002821,6.0,5.5,6.4,-1,-1,-1,3.75,5.25,8.75
37002822,6.6,6.5,6.6,5.25,5.0,4.25,-1,-1,-1
37002823,5.8,6.0,4.8,-1,-1,-1,2.25,6.5,8.0
37002824,6.6,5.0,4.4,-1,-1,-1,1.75,5.25,6.25
37002825,6.8,6.75,7.2,-1,-1,-1,5.25,6.25,9.0
37002826,5.8,6.25,5.4,-1,-1,-1,8.5,7.75,9.75
37002827,7.2,8.0,6.2,-1,-1,-1,6.75,7.5,10.0
37002828,8.0,7.0,5.8,7.0,7.5,5.25,-1,-1,-1
37002829,7.4,5.5,8.4,-1,-1,-1,3.5,9.0,9.5
37002830,7.6,6.5,6.6,-1,-1,-1,3.75,6.25,8.5
37002831,7.0,6.75,6.2,-1,-1,-1,7.5,8.25,9.0
37002832,7.2,6.5,5.2,-1,-1,-1,3.5,5.25,7.75
37002833,6.8,5.25,5.4,-1,-1,-1,3.25,6.0,7.0
37002834,6.8,5.5,6.8,-1,-1,-1,9.0,9.25,9.5
37002835,7.6,5.0,6.8,7.25,6.25,6.25,-1,-1,-1
37002836,5.4,5.0,4.4,-1,-1,-1,6.0,7.25,9.5
37002837,5.6,5.0,4.8,-1,-1,-1,3.25,6.5,7.75
37002838,6.2,6.0,6.4,-1,-1,-1,5.0,6.75,9.25
37002839,5.4,4.0,4.6,4.0,7.25,3.5,-1,-1,-1
37002840,6.8,7.0,3.2,6.0,7.75,3.0,-1,-1,-1
37002841,7.2,6.75,6.6,7.25,7.5,4.5,-1,-1,-1
37002842,7.0,7.0,6.0,-1,-1,-1,5.5,7.25,8.75
37002843,5.6,6.0,7.0,-1,-1,-1,5.0,7.25,6.75
37002844,6.8,5.0,7.4,-1,-1,-1,3.5,5.25,7.75
37002845,5.4,6.25,8.2,-1,-1,-1,6.75,7.5,9.25
37002846,8.0,6.25,7.4,7.0,7.25,3.5,-1,-1,-1
37002847,7.8,7.0,8.8,-1,-1,-1,8.0,7.75,9.75
37002848,7.2,5.75,7.4,-1,-1,-1,6.5,6.75,9.25
37002849,5.6,5.5,9.2,-1,-1,-1,8.0,7.5,8.75
37002850,7.4,4.75,6.8,-1,-1,-1,4.25,7.75,8.5
37002851,6.0,5.75,7.0,-1,-1,-1,1.75,6.25,8.25
37002852,9.2,6.25,8.2,8.5,6.75,4.5,-1,-1,-1
37002853,6.6,4.0,2.4,-1,-1,-1,5.75,7.25,7.75
37002854,5.0,5.75,5.4,-1,-1,-1,6.25,7.5,9.75
37002855,8.2,5.5,8.6,7.5,7.25,5.5,-1,-1,-1
37002856,7.8,6.75,8.4,-1,-1,-1,3.0,6.5,8.0
37002857,8.2,4.75,5.6,6.75,6.75,4.5,-1,-1,-1
37002858,7.4,5.75,6.4,-1,-1,-1,8.5,8.25,9.5
37002859,8.6,6.0,9.0,8.75,7.5,5.5,-1,-1,-1
37002860,8.6,6.0,8.0,8.0,4.0,4.75,-1,-1,-1
37002861,7.0,6.5,5.4,-1,-1,-1,5.5,6.75,8.5
37002862,6.4,6.0,4.4,-1,-1,-1,4.5,7.0,8.25
37002863,8.4,6.25,8.4,7.25,6.5,5.0,-1,-1,-1
37002864,6.4,7.0,7.6,5.0,7.5,6.5,-1,-1,-1
37002865,5.6,6.25,5.4,-1,-1,-1,6.75,6.5,8.25
37002866,8.6,6.0,8.2,3.25,8.75,4.5,-1,-1,-1
37002867,7.2,6.0,6.6,-1,-1,-1,5.25,7.75,9.75
37002868,6.6,4.75,6.2,-1,-1,-1,5.0,5.25,6.25
37002869,3.8,6.5,8.6,-1,-1,-1,6.75,8.0,9.5
37002870,4.8,6.25,5.2,-1,-1,-1,5.5,6.25,5.75
37002871,3.2,4.25,7.8,-1,-1,-1,3.5,7.0,8.25
37002872,7.0,5.5,8.6,5.25,5.25,5.5,-1,-1,-1
37002873,7.4,5.75,8.6,7.25,5.0,6.0,-1,-1,-1
37002874,6.2,6.25,6.0,-1,-1,-1,6.0,6.75,9.0
37002875,5.6,6.0,6.0,-1,-1,-1,6.0,7.75,9.5
37002876,8.0,5.25,8.6,6.75,6.25,3.25,-1,-1,-1
37002877,7.8,6.0,8.2,-1,-1,-1,6.5,7.0,9.5
37002878,7.8,6.5,5.2,-1,-1,-1,6.25,7.25,8.5
37002879,8.2,6.0,8.6,7.75,6.25,4.5,-1,-1,-1
37002880,6.6,6.5,6.6,-1,-1,-1,8.25,7.5,9.75
37002881,7.6,6.5,7.4,7.75,7.0,6.0,-1,-1,-1
37002882,5.0,5.75,4.4,-1,-1,-1,7.25,8.5,9.5
37002883,5.6,5.0,4.4,6.75,3.75,4.25,-1,-1,-1
37002884,6.8,6.0,7.8,-1,-1,-1,4.5,6.5,8.75
37002885,6.6,5.75,4.6,6.25,6.75,3.5,-1,-1,-1
37002886,4.2,3.5,3.4,-1,-1,-1,3.5,5.5,6.25
37002887,7.8,6.75,7.4,7.5,7.0,4.5,-1,-1,-1
37002888,7.2,5.0,5.0,5.0,6.0,6.25,-1,-1,-1
37002889,7.0,5.0,7.0,7.0,7.5,5.0,-1,-1,-1
37002890,6.8,6.25,4.0,-1,-1,-1,7.5,7.5,9.0
37002891,5.8,4.5,4.4,-1,-1,-1,5.25,6.75,7.25
37002892,5.0,5.25,3.0,-1,-1,-1,2.5,5.0,8.75
37002893,7.2,7.75,5.2,-1,-1,-1,4.5,6.0,8.75
37002894,6.6,7.75,4.4,5.75,5.25,4.5,-1,-1,-1
37002895,7.4,4.25,6.8,-1,-1,-1,4.0,6.75,9.75
37002896,7.4,5.5,7.0,6.25,6.5,5.25,-1,-1,-1
37002897,6.2,6.5,4.6,5.5,7.5,4.0,-1,-1,-1
37002898,7.4,6.5,7.0,5.75,6.75,4.0,-1,-1,-1
37002899,6.4,8.0,6.2,5.75,6.0,5.25,-1,-1,-1
37002900,5.4,6.25,5.2,-1,-1,-1,3.5,7.25,8.25
37002901,7.8,5.25,9.2,4.25,7.75,4.5,-1,-1,-1
37002902,7.0,8.0,8.8,-1,-1,-1,4.75,8.75,8.0
37002903,7.0,5.25,5.4,-1,-1,-1,6.25,7.5,8.25
37002904,7.6,5.0,4.6,5.75,5.75,4.5,-1,-1,-1
37002905,7.4,5.75,6.6,7.25,5.75,4.5,-1,-1,-1
37002906,6.4,5.75,6.8,-1,-1,-1,4.5,6.0,8.25
37002907,9.0,6.0,8.4,7.0,5.5,3.5,-1,-1,-1
37002908,6.4,4.25,8.0,-1,-1,-1,5.0,8.0,8.5
37002909,7.2,6.0,5.8,6.0,6.0,5.25,-1,-1,-1
37002910,6.2,5.25,6.4,-1,-1,-1,4.25,6.75,9.0
37002911,7.0,5.0,5.0,4.75,5.5,3.0,-1,-1,-1
37002912,8.6,5.75,7.4,6.0,6.75,5.5,-1,-1,-1
37002913,3.6,6.0,5.6,-1,-1,-1,2.75,5.5,7.5
