SBD,Toan,Ngu Van,Ngoai Ngu,Vat Ly,Hoa Hoc,Sinh Hoc,Lich Su,Đia Ly,GDCD
53004508,5.2,5.25,2.0,-1,-1,-1,3.5,6.0,7.5
53004509,4.2,6.0,2.6,-1,-1,-1,2.75,5.75,8.5
53004510,4.6,6.0,2.0,-1,-1,-1,4.25,6.25,8.0
53004511,5.6,4.5,4.0,-1,-1,-1,5.0,7.5,8.5
53004512,6.2,6.75,2.2,-1,-1,-1,5.25,6.0,7.75
53004513,5.8,7.5,6.2,5.75,4.5,4.5,-1,-1,-1
53004514,6.6,7.75,-1,-1,-1,-1,6.5,7.75,-1
53004515,6.0,6.5,4.8,-1,-1,-1,5.25,5.75,9.25
53004516,2.4,5.0,-1,-1,-1,-1,4.75,7.25,-1
53004517,5.0,6.25,-1,-1,-1,-1,1.75,6.5,-1
53004519,7.4,8.25,5.0,-1,-1,-1,6.5,7.0,9.5
53004520,6.8,8.0,2.4,-1,-1,-1,2.5,6.25,8.5
53004521,5.2,7.75,4.0,-1,-1,-1,5.75,7.25,6.25
53004522,-1,6.75,-1,-1,-1,-1,4.5,6.75,-1
53004523,4.2,5.75,4.0,-1,-1,-1,2.25,5.0,5.0
53004524,3.4,4.75,-1,-1,-1,-1,4.5,6.5,-1
53004525,6.6,6.25,-1,-1,-1,-1,8.5,8.75,-1
53004526,-1,6.25,-1,-1,-1,-1,8.0,8.5,-1
53004527,7.2,4.5,3.2,5.25,7.25,2.75,-1,-1,-1
53004528,7.4,6.5,3.0,5.75,8.0,6.5,-1,-1,-1
53004529,7.6,-1,-1,7.75,8.25,-1,-1,-1,-1
53004530,5.4,7.75,5.0,-1,-1,-1,4.75,7.25,9.0
53004531,6.2,6.25,4.8,-1,-1,-1,3.0,6.25,9.0
53004532,5.6,3.75,5.0,-1,-1,-1,7.25,6.25,8.0
53004533,5.2,5.5,3.0,-1,-1,-1,4.25,6.25,7.25
53004534,5.8,6.0,-1,-1,-1,-1,3.5,6.75,-1
53004535,7.2,6.25,2.4,4.75,6.25,5.5,-1,-1,-1
53004536,6.0,6.0,3.4,-1,-1,-1,4.25,7.75,8.0
53004537,3.8,5.0,3.4,-1,-1,-1,2.75,6.0,7.0
53004538,4.8,6.25,2.4,-1,-1,-1,3.0,4.5,7.0
53004539,5.4,5.5,4.0,-1,-1,-1,4.0,7.5,8.5
53004540,5.6,3.25,4.2,-1,-1,-1,2.25,5.75,8.75
53004541,7.0,7.5,4.8,-1,-1,-1,6.0,8.25,9.0
53004542,3.2,6.5,4.0,-1,-1,-1,3.5,6.25,7.25
53004543,5.4,7.25,3.2,-1,-1,-1,4.0,6.5,10.0
53004544,6.6,7.25,3.6,-1,-1,-1,5.25,8.0,8.75
53004545,3.8,4.25,-1,-1,-1,-1,3.75,6.25,-1
53004546,6.8,6.75,1.8,-1,-1,-1,9.0,8.75,9.5
53004547,4.8,4.25,4.6,-1,-1,-1,3.5,7.25,8.0
53004548,5.0,3.75,4.0,-1,-1,-1,2.5,7.25,8.75
53004549,7.4,6.75,5.6,-1,-1,-1,4.5,6.25,9.0
