SBD,Toan,Ngu Van,Ngoai Ngu,Vat Ly,Hoa Hoc,Sinh Hoc,Lich Su,Đia Ly,GDCD
64003755,7.8,7.5,5.8,5.25,7.0,5.75,-1,-1,-1
64003756,2.0,5.0,3.2,-1,-1,-1,2.0,5.0,7.75
64003757,3.6,7.25,3.0,-1,-1,-1,4.25,7.0,8.5
64003758,4.6,5.75,2.4,-1,-1,-1,2.5,5.75,8.0
64003759,5.8,6.5,3.4,5.5,6.75,6.75,-1,-1,-1
64003760,5.6,5.75,4.0,-1,-1,-1,5.0,6.75,9.0
64003761,5.4,7.0,3.6,-1,-1,-1,5.0,7.5,9.25
64003762,7.6,6.5,3.2,-1,-1,-1,6.25,8.25,9.75
64003763,4.8,5.25,2.8,-1,-1,-1,4.5,5.75,9.25
64003764,5.2,6.0,3.0,-1,-1,-1,6.0,6.25,9.5
64003765,6.8,7.25,4.0,4.5,6.25,6.0,-1,-1,-1
64003766,4.6,6.75,3.2,4.75,2.75,4.75,-1,-1,-1
64003767,3.8,5.5,2.8,-1,-1,-1,1.5,6.75,8.5
64003768,6.2,8.5,3.0,-1,-1,-1,7.75,7.5,9.75
64003769,6.8,5.0,3.6,-1,-1,-1,4.25,8.25,8.0
64003770,6.2,7.0,3.4,-1,-1,-1,5.5,7.25,9.25
64003771,7.8,8.25,4.8,6.75,7.75,5.25,-1,-1,-1
64003772,6.6,6.5,3.8,-1,-1,-1,6.0,7.75,9.5
64003773,4.0,6.0,3.2,-1,-1,-1,4.25,6.5,9.0
64003774,4.4,5.0,2.4,-1,-1,-1,4.5,6.5,9.5
64003775,6.4,7.0,3.8,-1,-1,-1,5.0,8.5,9.5
64003776,7.0,7.0,8.8,5.25,6.0,6.0,-1,-1,-1
64003777,5.0,5.75,2.8,-1,-1,-1,3.0,7.0,8.75
64003778,4.8,8.5,3.4,-1,-1,-1,5.75,8.0,9.75
64003779,4.0,5.75,3.4,-1,-1,-1,5.25,7.5,9.0
64003780,5.2,6.25,4.4,-1,-1,-1,3.25,7.0,8.25
64003781,8.0,7.5,4.6,6.75,7.25,6.0,-1,-1,-1
64003782,6.0,7.75,5.0,6.0,6.75,5.75,-1,-1,-1
64003783,5.8,7.75,3.0,-1,-1,-1,4.75,7.75,9.5
64003784,3.2,5.5,3.0,-1,-1,-1,4.25,6.25,8.75
64003785,4.2,6.25,2.4,-1,-1,-1,3.75,6.5,8.0
64003786,3.2,7.5,2.8,-1,-1,-1,4.0,6.0,7.0
64003787,4.8,6.5,2.6,-1,-1,-1,4.5,7.5,9.25
64003788,7.4,7.0,5.4,-1,-1,-1,5.5,8.5,9.75
64003789,6.6,7.5,6.2,5.25,5.0,6.5,-1,-1,-1
64003790,4.6,6.75,2.6,-1,-1,-1,4.5,7.5,9.25
64003791,5.2,7.25,3.8,-1,-1,-1,8.25,8.5,9.75
64003792,3.6,5.25,3.4,-1,-1,-1,5.5,7.5,8.5
64003793,5.0,5.75,3.8,-1,-1,-1,6.25,7.25,9.25
64003794,6.0,6.25,4.4,-1,-1,-1,4.75,7.75,9.75
64003795,7.0,7.25,4.4,5.75,5.75,5.75,-1,-1,-1
64003796,7.2,6.75,3.8,6.5,6.75,6.75,-1,-1,-1
64003797,8.6,5.0,8.6,7.75,8.0,8.0,-1,-1,-1
64003798,5.0,6.25,3.8,-1,-1,-1,3.75,8.5,10.0
64003799,6.6,8.75,4.2,6.75,5.25,6.25,-1,-1,-1
