SBD,Toan,Ngu Van,Ngoai Ngu,Vat Ly,Hoa Hoc,Sinh Hoc,Lich Su,Đia Ly,GDCD
61002989,7.4,7.25,4.6,5.75,4.75,4.75,-1,-1,-1
61002990,5.0,7.0,6.6,-1,-1,-1,4.5,7.75,9.25
61002991,5.4,6.25,5.0,-1,-1,-1,6.25,8.25,8.25
61002992,7.4,6.5,3.8,7.5,5.5,5.75,-1,-1,-1
61002993,8.4,6.5,5.8,5.75,8.0,5.75,-1,-1,-1
61002994,4.8,6.5,3.8,-1,-1,-1,4.25,5.25,7.75
61002995,7.8,8.25,8.2,-1,-1,-1,6.0,7.75,9.5
61002996,7.2,6.5,6.8,5.75,7.5,7.0,-1,-1,-1
61002997,8.4,-1,-1,7.25,8.75,8.25,-1,-1,-1
61002998,8.4,-1,-1,-1,6.75,7.5,-1,-1,-1
61002999,5.0,6.75,5.6,-1,-1,-1,2.75,6.75,8.75
61003000,7.0,6.5,6.6,-1,-1,-1,7.0,6.75,8.75
61003001,5.0,6.25,5.2,-1,-1,-1,5.5,7.25,9.0
61003003,3.0,5.75,4.2,3.25,3.75,3.75,-1,-1,-1
61003004,6.0,8.25,4.2,-1,-1,-1,6.25,9.0,9.0
61003005,4.6,6.25,4.4,-1,-1,-1,4.25,7.25,8.75
61003006,8.4,6.5,8.0,6.25,7.25,6.0,-1,-1,-1
61003007,7.6,6.25,3.4,-1,-1,-1,3.5,7.0,9.25
61003008,4.8,6.25,3.8,-1,-1,-1,3.25,5.5,8.75
61003009,7.6,-1,-1,-1,7.25,6.0,-1,-1,-1
61003010,7.6,6.0,5.6,7.0,8.75,6.75,-1,-1,-1
61003011,8.0,7.0,8.0,6.25,7.5,7.0,-1,-1,-1
61003012,5.8,6.5,4.2,-1,-1,-1,6.75,8.0,9.75
61003013,6.0,7.25,4.0,-1,-1,-1,6.75,7.5,9.75
61003014,6.2,6.5,6.0,4.25,7.25,5.25,-1,-1,-1
61003015,7.2,7.25,3.4,-1,-1,-1,6.0,8.25,9.75
61003016,8.4,-1,-1,3.25,8.75,9.5,-1,-1,-1
61003017,4.6,7.25,5.8,-1,-1,-1,4.5,7.5,9.0
61003018,4.6,7.5,4.6,4.75,4.75,4.75,-1,-1,-1
61003019,8.0,7.0,8.4,8.75,8.75,7.5,-1,-1,-1
61003020,8.2,7.5,9.2,5.25,8.0,7.0,-1,-1,-1
61003021,6.4,7.0,5.8,6.0,5.75,5.0,-1,-1,-1
61003022,6.8,6.5,4.8,-1,-1,-1,6.5,8.5,9.75
61003023,6.2,7.5,5.6,6.75,5.75,5.0,-1,-1,-1
61003024,6.4,7.5,6.8,-1,-1,-1,4.0,6.5,9.5
61003025,4.8,6.5,3.2,-1,-1,-1,2.75,6.0,9.25
61003026,8.0,7.0,8.2,5.75,6.5,6.0,-1,-1,-1
61003027,8.6,6.5,4.8,6.0,8.75,9.25,-1,-1,-1
61003028,7.8,7.0,5.8,7.0,7.25,6.5,-1,-1,-1
61003029,6.0,7.5,4.4,-1,-1,-1,6.0,7.0,9.75
61003030,6.4,6.75,6.2,-1,-1,-1,6.5,7.75,9.25
61003031,6.2,5.5,3.8,-1,-1,-1,4.0,5.75,6.25
61003032,5.2,5.75,3.6,-1,-1,-1,3.0,5.5,7.75
61003033,4.4,6.0,3.6,-1,-1,-1,3.0,6.25,8.75
61003034,6.2,7.5,5.8,-1,-1,-1,8.25,8.5,10.0
61003035,5.8,7.0,-1,5.75,3.75,5.25,-1,-1,-1
61003036,7.4,8.0,6.4,4.5,6.25,6.5,-1,-1,-1
61003037,4.8,6.75,-1,5.0,2.0,5.25,-1,-1,-1
61003038,9.0,-1,-1,-1,8.5,9.75,-1,-1,-1
61003039,3.6,7.0,4.4,-1,-1,-1,6.5,7.25,9.0
61003040,8.6,8.5,9.4,6.75,6.25,6.0,-1,-1,-1
61003041,8.4,-1,-1,6.75,8.25,-1,-1,-1,-1
61003042,6.6,7.5,5.2,6.25,5.5,4.25,-1,-1,-1
61003043,6.6,6.5,6.8,-1,-1,-1,8.0,7.0,9.0
61003044,8.0,7.25,7.0,6.25,6.5,6.0,-1,-1,-1
61003045,7.6,6.75,5.6,5.75,5.5,6.25,-1,-1,-1
61003046,6.8,7.75,8.8,-1,-1,-1,6.5,8.25,9.25
61003047,6.0,6.5,6.6,-1,-1,-1,5.75,7.0,7.5
61003048,3.8,6.5,4.6,-1,-1,-1,4.75,7.5,8.75
61003049,3.0,-1,-1,-1,5.5,5.0,-1,-1,-1
61003050,4.0,5.0,3.0,-1,-1,-1,5.75,6.5,8.75
61003051,5.4,5.75,4.2,-1,-1,-1,3.75,5.5,9.0
61003052,8.4,6.25,7.0,6.75,7.5,7.5,-1,-1,-1
61003053,6.2,6.25,4.4,6.0,3.5,4.25,-1,-1,-1
61003054,5.6,6.75,3.8,5.0,4.25,5.25,-1,-1,-1
61003055,6.8,5.75,8.6,-1,-1,-1,5.0,7.5,9.25
61003056,6.8,7.0,2.8,-1,-1,-1,4.25,7.5,9.75
61003057,6.6,7.0,5.0,3.25,7.75,6.5,-1,-1,-1
61003058,4.6,5.75,7.6,5.5,4.75,6.5,-1,-1,-1
61003059,7.2,7.0,3.6,6.75,6.25,8.0,-1,-1,-1
61003060,7.2,7.25,4.2,6.75,7.25,5.5,-1,-1,-1
61003061,7.0,6.5,2.4,6.0,3.0,4.0,-1,-1,-1
61003062,6.4,6.25,3.6,3.5,5.25,4.25,-1,-1,-1
61003063,7.2,-1,7.0,6.5,-1,-1,-1,-1,-1
61003064,4.2,4.25,3.2,-1,-1,-1,4.75,6.75,7.25
61003065,5.8,7.5,4.0,5.0,4.5,4.25,-1,-1,-1
61003066,5.6,6.25,5.0,-1,-1,-1,5.0,8.0,9.5
61003067,7.8,8.0,5.6,8.25,7.25,5.75,-1,-1,-1
61003068,8.4,7.5,9.2,7.5,7.25,6.0,-1,-1,-1
61003069,6.0,6.5,4.6,-1,-1,-1,5.5,5.75,8.0
61003070,7.4,6.5,5.8,6.0,6.5,5.0,-1,-1,-1
61003071,6.0,8.0,6.2,-1,-1,-1,5.25,7.5,9.5
61003072,6.6,7.25,5.8,5.75,5.75,3.75,-1,-1,-1
61003073,5.0,5.25,2.8,-1,-1,-1,2.5,5.5,8.75
61003074,7.8,4.75,7.6,5.5,6.25,6.75,-1,-1,-1
61003075,5.2,4.0,4.0,-1,-1,-1,3.75,7.5,9.25
61003076,5.4,7.25,8.2,-1,-1,-1,6.5,7.0,9.75
61003077,5.8,7.25,4.0,-1,-1,-1,3.0,6.75,9.0
61003078,6.2,4.75,2.6,-1,-1,-1,3.0,6.25,9.0
61003079,7.0,6.0,5.0,6.0,6.0,6.0,-1,-1,-1
61003080,2.0,3.75,4.8,-1,-1,-1,7.25,8.0,8.5
61003081,4.4,6.75,4.8,-1,-1,-1,4.25,7.25,8.25
61003082,8.0,7.25,7.2,8.0,6.75,8.25,-1,-1,-1
61003083,6.6,8.5,9.6,-1,-1,-1,8.75,8.5,10.0
61003084,9.0,-1,-1,8.25,7.5,-1,-1,-1,-1
61003085,3.4,5.75,4.2,-1,-1,-1,3.5,6.0,8.25
61003086,8.2,6.75,8.4,-1,-1,-1,9.25,8.5,9.5
61003087,7.6,8.0,7.4,-1,-1,-1,6.25,9.5,9.25
61003088,3.0,-1,-1,-1,1.5,3.0,-1,-1,-1
61003090,7.6,7.5,9.0,-1,-1,-1,7.25,8.5,9.75
61003091,8.6,7.5,9.4,8.25,7.0,7.25,-1,-1,-1
61003092,8.8,5.5,6.2,7.5,8.25,6.75,-1,-1,-1
61003093,6.8,-1,-1,7.0,7.0,-1,-1,-1,-1
61003094,5.4,4.25,6.0,5.0,6.25,3.75,-1,-1,-1
61003095,7.0,6.5,5.2,6.25,6.0,6.0,-1,-1,-1
61003096,5.0,5.75,2.8,-1,-1,-1,3.5,7.5,9.75
61003097,4.4,5.75,3.8,-1,-1,-1,5.75,7.75,9.25
61003098,7.6,5.75,6.0,6.0,4.25,4.5,-1,-1,-1
61003099,7.2,6.0,4.4,5.5,7.5,5.5,-1,-1,-1
61003100,3.4,4.5,1.8,-1,-1,-1,1.75,5.5,5.25
61003101,5.4,6.75,3.8,-1,-1,-1,4.25,6.5,9.5
61003102,8.2,6.0,5.8,6.25,4.5,5.75,-1,-1,-1
61003103,4.2,6.25,2.0,-1,-1,-1,4.5,6.0,8.25
61003104,3.2,6.0,3.6,-1,-1,-1,5.75,5.75,6.5
61003105,8.4,-1,-1,8.25,7.75,-1,-1,-1,-1
61003106,6.8,7.5,6.0,5.25,4.0,5.25,-1,-1,-1
61003107,3.0,6.0,2.4,-1,-1,-1,1.75,7.75,7.75
61003108,7.6,7.0,5.2,7.5,8.0,5.75,-1,-1,-1
61003109,2.0,7.25,2.4,-1,-1,-1,3.5,6.5,7.0
61003110,5.4,4.0,-1,2.5,2.25,3.5,-1,-1,-1
61003111,7.2,6.0,6.0,5.75,4.25,5.75,-1,-1,-1
61003112,6.0,6.75,5.6,-1,-1,-1,7.0,8.25,9.5
61003113,6.4,7.25,9.2,5.75,7.0,6.75,-1,-1,-1
61003114,3.2,6.25,3.8,-1,-1,-1,2.5,6.75,8.5
61003115,5.8,6.25,4.4,5.5,5.75,5.75,-1,-1,-1
61003116,7.2,6.25,4.8,6.75,6.25,4.5,-1,-1,-1
61003117,8.4,8.0,7.6,5.75,5.0,5.25,-1,-1,-1
61003118,5.4,8.25,2.6,-1,-1,-1,4.75,8.25,9.5
61003119,8.0,7.75,5.8,6.5,8.0,7.25,-1,-1,-1
61003120,6.2,7.25,5.0,-1,-1,-1,2.75,8.0,9.25
61003121,7.0,7.0,6.0,7.75,7.0,6.75,-1,-1,-1
61003122,6.6,5.25,4.2,-1,-1,-1,6.5,8.5,8.75
61003123,7.6,7.5,3.4,-1,-1,-1,4.5,7.75,9.75
61003124,6.8,6.75,5.0,-1,-1,-1,6.5,8.0,9.0
61003125,5.2,6.5,3.8,-1,-1,-1,3.5,6.75,7.25
61003126,6.8,6.75,6.2,5.0,8.0,5.25,-1,-1,-1
61003127,4.6,6.0,3.8,-1,-1,-1,2.75,8.0,7.75
61003128,6.8,6.25,6.0,-1,-1,-1,6.5,7.0,9.5
61003129,7.2,-1,-1,-1,6.75,5.5,-1,-1,-1
61003130,6.8,6.75,4.4,4.5,5.5,6.5,-1,-1,-1
61003131,7.2,4.5,3.8,-1,-1,-1,6.75,7.75,8.0
61003132,4.0,5.25,3.2,-1,-1,-1,3.5,7.25,7.5
61003133,6.4,6.5,3.6,-1,-1,-1,6.0,7.0,9.0
61003134,1.6,3.25,3.8,-1,-1,-1,2.75,5.5,8.0
61003135,6.8,7.25,5.6,5.25,6.25,5.75,-1,-1,-1
61003136,5.8,7.0,4.4,-1,-1,-1,5.5,7.0,8.0
61003137,4.6,9.25,5.0,-1,-1,-1,5.75,8.25,8.5
61003138,7.0,8.0,7.0,-1,-1,-1,9.0,9.0,9.5
61003139,6.6,7.0,3.4,6.75,6.75,8.5,-1,-1,-1
61003140,4.2,6.25,4.2,-1,-1,-1,4.25,4.0,7.25
61003141,5.8,7.0,5.0,-1,-1,-1,7.0,8.75,8.75
61003142,4.2,5.0,4.4,-1,-1,-1,2.75,5.5,7.25
61003143,6.0,6.5,8.6,-1,-1,-1,8.0,8.25,9.25
61003144,7.4,6.75,4.8,5.75,7.5,8.25,-1,-1,-1
