SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD,KHTN,KHXH
49010661,5.6,5.5,1.8,2.25,5.25,3.5,-1,-1,-1,3.67,-1
49010662,5.6,5.25,5.4,3.5,4.5,3.75,3.75,8.0,8.0,3.92,6.58
49010663,8.0,7.0,5.2,7.0,7.25,6.0,-1,-1,-1,6.75,-1
49010664,8.8,5.75,5.0,7.5,7.5,4.25,-1,-1,-1,6.42,-1
49010665,9.0,6.75,8.4,8.5,9.75,8.75,-1,-1,-1,9.0,-1
49010666,5.6,6.5,4.8,5.5,7.25,4.25,-1,-1,-1,5.67,-1
49010667,7.4,5.75,6.4,5.0,4.75,5.5,-1,-1,-1,5.08,-1
49010668,5.8,7.5,4.6,5.0,4.25,4.75,-1,-1,-1,4.67,-1
49010669,7.4,7.5,6.0,7.0,5.25,4.25,-1,-1,-1,5.5,-1
49010670,6.4,6.25,5.4,4.75,6.75,5.75,-1,-1,-1,5.75,-1
49010671,4.2,7.25,3.8,3.25,3.5,5.5,7.0,7.5,8.75,4.08,7.75
49010672,4.6,5.5,4.8,5.5,5.25,4.0,-1,-1,-1,4.92,-1
49010673,6.0,7.5,5.0,6.5,6.0,4.25,-1,-1,-1,5.58,-1
49010674,7.0,6.5,4.4,3.75,5.5,6.0,-1,-1,-1,5.08,-1
49010675,8.6,9.25,9.2,6.25,5.75,5.25,-1,-1,-1,5.75,-1
49010676,4.4,7.5,5.2,2.75,5.75,4.25,-1,-1,-1,4.25,-1
49010677,8.2,7.25,7.6,7.25,8.25,6.5,-1,-1,-1,7.33,-1
49010678,6.6,5.0,3.8,4.75,6.25,4.25,-1,-1,-1,5.08,-1
49010679,7.0,7.25,8.2,5.75,5.5,5.0,-1,-1,-1,5.42,-1
49010680,3.8,6.5,4.8,4.5,5.5,4.0,-1,-1,-1,4.67,-1
49010681,6.4,8.5,8.0,6.0,5.75,4.25,-1,-1,-1,5.33,-1
49010682,6.4,7.33,4.6,4.0,6.5,6.5,-1,-1,-1,5.67,-1
49010683,6.4,5.75,4.2,5.75,6.0,5.25,-1,-1,-1,5.67,-1
49010684,5.4,5.0,4.8,5.75,5.25,6.0,-1,-1,-1,5.67,-1
49010685,9.0,5.5,5.8,7.0,7.25,5.0,-1,-1,-1,6.42,-1
49010686,6.6,6.5,8.4,5.0,3.25,5.25,-1,-1,-1,4.5,-1
49010687,6.8,6.75,5.2,6.25,6.75,4.5,-1,-1,-1,5.83,-1
49010688,6.8,6.25,4.6,7.5,6.0,5.0,5.75,7.5,8.5,6.17,7.25
49010689,6.2,6.75,3.4,7.5,6.25,4.25,-1,-1,-1,6.0,-1
49010690,6.6,5.75,5.6,5.25,6.25,4.0,3.5,5.75,7.25,5.17,5.5
49010691,3.0,6.25,-1,2.5,1.5,3.0,3.5,5.5,-1,2.33,-1
49010692,6.4,6.5,5.2,5.25,6.75,3.5,-1,-1,-1,5.17,-1
49010693,7.8,5.75,4.2,6.75,8.0,5.5,-1,-1,-1,6.75,-1
49010694,6.8,6.25,5.4,-1,-1,-1,5.5,7.5,7.5,-1,6.83
49010695,5.2,6.5,5.8,4.0,7.75,5.0,-1,-1,-1,5.58,-1
49010696,6.0,5.25,3.8,4.25,4.5,4.5,-1,-1,-1,4.42,-1
49010697,7.6,6.0,4.0,5.75,7.25,3.5,-1,-1,-1,5.5,-1
49010698,5.4,5.75,3.2,3.5,3.0,4.0,-1,-1,-1,3.5,-1
49010699,8.4,7.0,5.8,7.0,7.75,7.25,-1,-1,-1,7.33,-1
49010700,7.0,8.25,4.8,7.5,6.5,6.5,-1,-1,-1,6.83,-1
49010701,7.4,7.5,7.2,7.5,8.5,6.25,-1,-1,-1,7.42,-1
49010702,4.2,5.5,3.8,3.75,5.0,3.75,4.0,6.25,6.5,4.17,5.58
49010703,8.4,8.5,7.2,7.75,7.75,6.25,-1,-1,-1,7.25,-1
49010704,4.8,8.0,4.2,-1,-1,-1,5.25,7.25,8.5,-1,7.0
49010705,7.2,6.16,5.2,6.75,7.5,6.0,-1,-1,-1,6.75,-1
49010706,7.0,8.25,6.6,5.75,6.0,5.75,-1,-1,-1,5.83,-1
49010707,5.6,6.75,6.6,6.5,6.5,6.0,-1,-1,-1,6.33,-1
49010708,8.2,6.0,8.4,8.5,5.5,3.75,-1,-1,-1,5.92,-1
49010709,5.8,6.25,5.8,6.0,7.5,3.5,-1,-1,-1,5.67,-1
49010710,9.2,4.25,4.6,6.5,7.75,7.5,-1,-1,-1,7.25,-1
49010711,4.2,6.0,-1,5.0,5.0,2.75,4.5,6.25,-1,4.25,-1
49010712,5.4,4.5,3.6,-1,-1,-1,4.5,6.0,7.25,-1,5.92
49010713,7.0,7.58,7.2,4.25,5.25,5.75,-1,-1,-1,5.08,-1
49010714,4.0,5.5,-1,3.5,2.5,3.0,3.0,5.75,-1,3.0,-1
49010715,5.4,5.25,5.2,3.75,6.75,4.0,-1,-1,-1,4.83,-1
49010716,8.2,6.25,6.2,7.75,8.5,6.0,-1,-1,-1,7.42,-1
49010717,4.4,6.25,3.2,3.5,4.75,4.25,-1,-1,-1,4.17,-1
49010718,4.4,5.5,3.6,2.25,7.25,4.0,-1,-1,-1,4.5,-1
49010719,7.0,5.5,2.8,5.0,5.25,6.0,-1,-1,-1,5.42,-1
49010720,2.8,5.75,-1,4.0,2.5,3.25,4.25,4.25,-1,3.25,-1
49010721,9.0,6.25,6.6,8.75,8.0,4.5,-1,-1,-1,7.08,-1
49010722,6.0,7.5,5.8,7.5,7.0,5.25,-1,-1,-1,6.58,-1
49010723,2.4,6.0,-1,-1,-1,-1,2.5,5.5,-1,-1,-1
49010724,7.2,6.75,4.2,6.25,7.25,5.5,-1,-1,-1,6.33,-1
49010725,7.2,6.25,4.4,6.25,6.5,3.75,-1,-1,-1,5.5,-1
49010726,7.6,5.33,6.0,6.5,3.25,1.25,2.75,6.25,8.5,3.67,5.83
49010727,6.2,6.75,4.8,4.0,6.25,5.5,-1,-1,-1,5.25,-1
49010728,7.6,6.75,6.0,6.5,7.5,5.5,-1,-1,-1,6.5,-1
49010729,6.4,8.5,4.2,4.25,4.5,3.25,3.25,5.0,8.0,4.0,5.42
