SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD,KHTN,KHXH
09000122,3.0,6.5,3.8,3.5,2.25,4.75,7.25,7.0,6.75,3.5,7.0
09000123,5.4,8.0,4.4,-1,-1,-1,8.0,9.0,8.75,-1,8.58
09000124,5.2,8.25,3.8,-1,-1,-1,4.75,6.25,8.25,-1,6.42
09000125,7.4,7.5,8.0,-1,-1,-1,4.75,7.5,9.0,-1,7.08
09000126,6.0,7.5,4.4,-1,-1,-1,6.75,7.5,8.0,-1,7.42
09000127,3.2,6.5,2.8,-1,-1,-1,7.0,5.75,7.25,-1,6.67
09000128,6.8,7.25,4.2,6.0,7.25,4.75,-1,-1,-1,6.0,-1
09000129,7.2,7.0,4.4,6.5,7.25,4.25,6.75,8.0,8.5,6.0,7.75
09000130,3.4,7.0,3.4,-1,-1,-1,4.0,6.25,8.0,-1,6.08
09000131,7.8,6.5,9.2,8.75,4.75,4.25,-1,-1,-1,5.92,-1
09000132,6.4,6.25,5.4,7.5,8.0,5.0,-1,-1,-1,6.83,-1
09000133,4.2,7.25,4.4,-1,-1,-1,9.75,9.75,7.75,-1,9.08
09000134,8.6,4.0,5.8,3.5,9.25,9.5,-1,-1,-1,7.42,-1
09000135,8.8,6.5,5.4,8.25,8.0,4.5,-1,-1,-1,6.92,-1
09000136,5.4,8.25,5.0,-1,-1,-1,9.0,9.0,8.0,-1,8.67
09000137,9.2,7.5,9.6,7.25,9.0,5.5,-1,-1,-1,7.25,-1
09000138,7.6,5.0,6.2,5.25,5.75,7.25,-1,-1,-1,6.08,-1
09000139,4.4,7.0,3.4,-1,-1,-1,7.25,5.25,7.25,-1,6.58
09000140,9.0,6.0,8.8,7.75,9.5,6.0,-1,-1,-1,7.75,-1
09000141,9.2,7.25,7.6,9.0,9.0,6.75,-1,-1,-1,8.25,-1
09000142,4.4,8.75,8.2,-1,-1,-1,9.75,9.75,8.25,-1,9.25
09000143,8.8,5.0,7.6,7.5,5.0,6.75,-1,-1,-1,6.42,-1
09000144,7.8,5.75,6.2,6.5,4.75,3.75,-1,-1,-1,5.0,-1
09000145,6.8,6.5,7.8,7.25,8.75,6.0,-1,-1,-1,7.33,-1
09000146,7.0,6.0,9.0,-1,-1,-1,7.0,8.0,6.5,-1,7.17
09000147,4.0,8.0,8.2,-1,-1,-1,9.0,9.0,8.0,-1,8.67
09000148,3.2,7.75,4.4,-1,-1,-1,6.25,8.0,7.75,-1,7.33
09000149,7.2,8.0,6.2,-1,-1,-1,8.0,9.25,9.0,-1,8.75
09000150,2.4,4.0,4.2,3.0,3.5,4.5,-1,-1,-1,3.67,-1
09000151,3.2,8.0,5.4,-1,-1,-1,7.5,8.75,8.0,-1,8.08
09000152,8.6,7.5,8.0,5.75,8.75,8.25,-1,-1,-1,7.58,-1
09000153,6.4,7.5,8.2,-1,-1,-1,4.5,6.75,8.75,-1,6.67
09000154,8.8,8.5,8.4,5.25,4.75,4.75,-1,-1,-1,4.92,-1
09000155,8.6,6.5,4.8,9.0,9.75,6.25,-1,-1,-1,8.33,-1
09000156,8.6,6.5,9.0,7.5,4.75,5.0,-1,-1,-1,5.75,-1
09000157,8.2,6.5,6.4,6.75,7.0,5.5,-1,-1,-1,6.42,-1
09000158,6.0,7.25,5.4,-1,-1,-1,7.5,8.75,8.5,-1,8.25
09000159,8.2,8.0,8.2,-1,-1,-1,7.25,8.5,7.75,-1,7.83
09000160,4.8,7.5,4.0,-1,-1,-1,6.0,7.75,7.5,-1,7.08
09000161,5.4,8.0,6.4,-1,-1,-1,8.75,9.75,8.0,-1,8.83
09000162,8.4,6.0,7.0,7.75,8.5,5.5,-1,-1,-1,7.25,-1
