SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD,KHTN,KHXH
62002773,3.0,1.75,-1,-1,-1,-1,4.5,4.25,-1,-1,-1
62002774,2.2,3.0,-1,-1,-1,-1,3.5,4.0,-1,-1,-1
62002775,3.2,3.5,-1,-1,-1,-1,2.5,-1,-1,-1,-1
62002776,2.2,2.75,-1,-1,-1,-1,2.5,2.0,-1,-1,-1
62002777,4.0,3.75,-1,-1,-1,-1,4.0,3.0,-1,-1,-1
62002778,2.2,5.0,-1,-1,-1,-1,4.25,4.5,-1,-1,-1
62002779,4.2,6.0,-1,-1,-1,-1,4.25,3.25,-1,-1,-1
62002780,1.8,7.5,-1,-1,-1,-1,4.5,4.5,-1,-1,-1
62002781,2.4,5.0,-1,-1,-1,-1,2.5,4.75,-1,-1,-1
62002782,3.0,5.0,-1,-1,-1,-1,-1,2.5,-1,-1,-1
62002783,-1,5.0,-1,-1,-1,-1,2.75,4.75,-1,-1,-1
62002784,3.0,6.0,-1,-1,-1,-1,4.0,5.0,-1,-1,-1
62002785,2.0,4.25,-1,-1,-1,-1,3.5,4.0,-1,-1,-1
62002786,4.4,5.0,-1,-1,-1,-1,2.25,6.5,-1,-1,-1
62002787,3.8,4.0,-1,-1,-1,-1,2.25,2.0,-1,-1,-1
62002788,3.2,4.0,-1,-1,-1,-1,2.75,3.5,-1,-1,-1
62002789,1.8,4.0,-1,-1,-1,-1,2.75,2.5,-1,-1,-1
62002790,3.6,7.5,-1,-1,-1,-1,7.75,-1,-1,-1,-1
62002791,2.4,5.5,-1,-1,-1,-1,5.75,5.5,-1,-1,-1
62002792,3.0,2.5,-1,-1,-1,-1,2.5,4.0,-1,-1,-1
62002793,3.4,5.0,-1,-1,-1,-1,4.0,4.75,-1,-1,-1
62002794,2.2,4.0,-1,-1,-1,-1,2.0,4.25,-1,-1,-1
62002795,4.0,6.5,-1,-1,-1,-1,6.25,6.5,-1,-1,-1
62002796,2.4,5.5,-1,-1,-1,-1,3.25,4.25,-1,-1,-1
62002797,2.4,5.5,-1,-1,-1,-1,3.25,3.25,-1,-1,-1
62002798,3.0,6.0,-1,-1,-1,-1,5.0,3.25,-1,-1,-1
62002799,1.8,3.0,-1,-1,-1,-1,2.75,4.0,-1,-1,-1
62002800,2.4,4.0,-1,-1,-1,-1,3.0,4.0,-1,-1,-1
62002801,2.8,4.0,-1,-1,-1,-1,3.0,4.75,-1,-1,-1
62002802,2.0,5.0,-1,-1,-1,-1,2.25,3.5,-1,-1,-1
62002803,3.0,1.5,-1,-1,-1,-1,2.5,3.0,-1,-1,-1
62002804,2.2,6.25,-1,-1,-1,-1,3.0,4.75,-1,-1,-1
