SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD,KHTN,KHXH
24006949,5.4,6.75,5.4,3.0,3.75,3.5,6.5,6.25,8.75,3.42,7.17
24006950,6.0,4.5,2.8,5.25,3.0,4.75,-1,-1,-1,4.33,-1
24006951,4.4,5.0,4.0,-1,-1,-1,3.25,5.25,5.75,-1,4.75
24006952,8.6,7.25,5.0,6.0,7.75,5.75,-1,-1,-1,6.5,-1
24006953,7.8,5.5,3.6,6.5,6.0,4.5,6.0,7.5,7.5,5.67,7.0
24006954,9.0,4.25,2.8,7.5,9.25,5.0,-1,-1,-1,7.25,-1
24006955,5.6,4.75,5.6,-1,-1,-1,8.0,8.75,8.75,-1,8.5
24006956,6.0,4.0,3.4,-1,-1,-1,3.0,8.5,7.75,-1,6.42
24006957,3.2,4.75,3.4,2.25,2.5,2.75,6.5,5.75,7.0,2.5,6.42
24006958,4.0,5.5,3.2,1.75,4.0,4.25,4.5,6.0,6.75,3.33,5.75
24006959,8.8,5.0,5.0,8.0,8.25,4.5,-1,-1,-1,6.92,-1
24006960,7.4,7.0,3.4,5.25,6.75,3.25,-1,-1,-1,5.08,-1
24006961,7.6,5.5,4.0,8.5,8.75,6.25,-1,-1,-1,7.83,-1
24006962,2.8,5.75,1.8,1.75,3.0,4.0,4.75,6.75,9.0,2.92,6.83
24006963,4.4,5.0,2.2,-1,-1,-1,2.5,6.0,8.75,-1,5.75
24006964,4.8,3.75,2.6,-1,-1,-1,1.5,5.75,7.25,-1,4.83
24006965,6.6,5.25,4.4,6.0,6.75,4.5,-1,-1,-1,5.75,-1
24006966,7.2,7.25,2.8,4.75,5.75,3.25,5.25,7.0,8.5,4.58,6.92
24006967,4.2,7.0,2.8,-1,-1,-1,3.5,5.75,7.0,-1,5.42
24006968,5.8,8.5,4.4,-1,-1,-1,7.0,8.75,9.5,-1,8.42
24006969,8.2,6.75,6.0,6.25,6.5,8.75,-1,-1,-1,7.17,-1
24006970,7.0,6.5,3.6,-1,-1,-1,4.75,6.5,8.5,-1,6.58
24006971,6.2,6.0,3.6,-1,-1,-1,8.0,8.5,9.25,-1,8.58
24006972,8.4,7.5,5.8,7.75,7.0,5.25,-1,-1,-1,6.67,-1
24006973,4.4,7.0,2.8,-1,-1,-1,6.75,7.5,9.75,-1,8.0
24006974,5.6,7.0,3.8,-1,-1,-1,5.0,7.0,8.5,-1,6.83
24006975,6.0,6.5,3.6,5.75,6.0,4.5,-1,-1,-1,5.42,-1
24006976,4.4,6.0,3.4,-1,-1,-1,3.0,5.25,7.5,-1,5.25
24006977,6.8,6.5,3.0,-1,-1,-1,6.75,7.5,8.75,-1,7.67
24006978,4.6,7.0,3.0,2.25,1.25,2.5,5.0,4.75,8.75,2.0,6.17
24006979,7.8,5.75,2.8,6.5,7.0,4.75,-1,-1,-1,6.08,-1
24006980,3.2,6.0,3.4,-1,-1,-1,5.5,6.25,8.75,-1,6.83
24006981,6.4,7.0,3.8,-1,-1,-1,4.5,6.25,8.75,-1,6.5
24006982,5.8,6.25,3.0,3.75,4.75,5.5,-1,-1,-1,4.67,-1
