SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD,KHTN,KHXH
63001264,6.0,5.0,3.2,4.5,7.25,5.75,-1,-1,-1,5.83,-1
63001265,6.6,7.25,5.2,7.75,6.25,4.75,-1,-1,-1,6.25,-1
63001266,3.4,5.5,3.2,-1,-1,-1,4.0,6.25,8.0,-1,6.08
63001267,4.6,6.0,3.6,3.75,2.5,4.75,-1,-1,-1,3.67,-1
63001268,6.6,5.5,3.6,5.5,6.0,4.0,-1,-1,-1,5.17,-1
63001269,4.2,4.5,3.4,3.75,3.25,3.0,-1,-1,-1,3.33,-1
63001270,7.6,7.0,4.8,5.25,7.0,6.0,-1,-1,-1,6.08,-1
63001271,6.6,5.75,8.4,5.0,3.5,4.0,-1,-1,-1,4.17,-1
63001272,4.8,3.75,5.2,5.5,3.5,4.75,-1,-1,-1,4.58,-1
63001273,3.2,4.75,2.6,-1,-1,-1,5.0,5.75,7.75,-1,6.17
63001274,4.2,5.0,2.6,2.75,3.75,4.5,-1,-1,-1,3.67,-1
63001275,4.8,5.5,3.0,4.0,4.25,5.75,-1,-1,-1,4.67,-1
63001276,4.4,6.75,4.2,-1,-1,-1,5.25,7.0,6.75,-1,6.33
63001277,7.8,5.0,4.4,7.25,7.0,6.0,-1,-1,-1,6.75,-1
63001278,4.2,4.0,4.0,-1,-1,-1,5.75,8.0,8.0,-1,7.25
63001279,4.4,5.5,7.0,-1,-1,-1,6.25,8.5,8.5,-1,7.75
63001280,4.8,5.0,5.0,6.5,4.5,3.0,-1,-1,-1,4.67,-1
63001281,3.6,5.5,5.2,-1,-1,-1,5.5,7.0,9.0,-1,7.17
63001282,7.4,4.0,3.2,5.25,5.75,5.75,-1,-1,-1,5.58,-1
63001283,4.0,4.75,4.8,-1,-1,-1,6.25,8.0,8.25,-1,7.5
63001284,5.8,6.0,3.0,3.25,4.25,5.0,-1,-1,-1,4.17,-1
63001285,5.0,5.25,4.8,-1,-1,-1,8.0,8.25,7.5,-1,7.92
63001286,1.2,4.0,2.6,-1,-1,-1,4.5,5.0,6.5,-1,5.33
63001287,5.2,5.0,3.4,-1,-1,-1,3.75,6.5,8.0,-1,6.08
63001288,2.6,3.5,2.8,-1,-1,-1,3.0,4.75,7.25,-1,5.0
63001289,7.2,7.0,4.8,4.75,5.25,5.75,-1,-1,-1,5.25,-1
63001290,5.4,5.0,4.8,6.5,5.75,6.5,-1,-1,-1,6.25,-1
63001291,5.2,5.5,3.8,3.75,5.25,2.75,-1,-1,-1,3.92,-1
63001292,6.4,3.5,1.6,5.5,5.25,4.75,-1,-1,-1,5.17,-1
63001293,4.8,5.5,2.8,2.75,3.25,3.25,-1,-1,-1,3.08,-1
63001294,6.0,5.25,3.0,-1,-1,-1,4.5,5.0,7.25,-1,5.58
63001295,3.4,3.5,2.8,-1,-1,-1,3.25,4.25,5.25,-1,4.25
63001296,6.2,4.5,4.0,6.0,6.75,4.5,-1,-1,-1,5.75,-1
63001297,3.6,5.5,2.2,-1,-1,-1,5.5,7.25,8.0,-1,6.92
63001298,3.2,3.5,3.6,-1,-1,-1,5.75,6.5,5.75,-1,6.0
63001300,4.8,5.5,2.8,-1,-1,-1,4.25,4.75,7.75,-1,5.58
