SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD,KHTN,KHXH
52004784,5.0,6.0,7.2,-1,-1,-1,5.25,7.25,8.25,-1,6.92
52004785,4.8,4.0,2.6,-1,-1,-1,1.75,4.5,7.75,-1,4.67
52004786,8.2,5.75,8.0,8.0,5.0,4.75,-1,-1,-1,5.92,-1
52004787,6.4,5.0,3.8,5.0,5.0,3.75,-1,-1,-1,4.58,-1
52004788,3.8,3.5,-1,-1,-1,-1,4.5,6.0,-1,-1,-1
52004789,4.2,5.75,2.4,-1,-1,-1,4.0,6.25,9.0,-1,6.42
52004790,4.2,5.5,4.4,-1,-1,-1,3.75,5.25,8.0,-1,5.67
52004791,7.8,5.0,6.4,7.25,6.25,5.5,-1,-1,-1,6.33,-1
52004792,5.2,5.5,4.0,-1,-1,-1,4.75,6.5,9.25,-1,6.83
52004793,5.2,3.0,3.4,-1,-1,-1,3.25,4.5,7.25,-1,5.0
52004794,3.2,1.5,-1,-1,-1,-1,4.25,3.75,-1,-1,-1
52004795,2.8,2.5,-1,-1,-1,-1,3.5,6.25,-1,-1,-1
52004796,1.6,2.0,-1,-1,-1,-1,3.75,2.5,-1,-1,-1
52004797,5.0,3.25,-1,-1,-1,-1,4.75,5.5,-1,-1,-1
52004798,5.6,4.0,3.6,-1,-1,-1,6.0,9.0,8.0,-1,7.67
52004799,3.0,2.5,-1,-1,-1,-1,4.0,5.5,-1,-1,-1
52004800,6.2,5.25,2.8,5.25,3.75,3.25,-1,-1,-1,4.08,-1
52004801,3.2,2.75,-1,-1,-1,-1,2.75,6.25,-1,-1,-1
52004802,4.0,3.5,4.0,-1,-1,-1,2.5,5.5,7.5,-1,5.17
52004803,5.2,3.0,3.8,-1,-1,-1,6.25,7.25,7.5,-1,7.0
52004804,5.8,5.25,4.0,6.25,6.0,3.5,-1,-1,-1,5.25,-1
52004805,3.2,1.75,-1,-1,-1,-1,5.0,5.0,-1,-1,-1
52004806,5.0,5.25,5.6,-1,-1,-1,2.75,5.75,8.25,-1,5.58
52004807,3.6,5.0,3.4,-1,-1,-1,3.75,6.5,8.0,-1,6.08
52004808,4.4,4.5,4.8,5.5,5.0,3.0,-1,-1,-1,4.5,-1
52004809,5.8,5.75,3.6,4.0,8.0,7.5,-1,-1,-1,6.5,-1
52004810,3.2,5.75,1.6,-1,-1,-1,4.25,5.25,8.0,-1,5.83
52004811,4.2,7.25,5.0,-1,-1,-1,5.0,6.75,9.0,-1,6.92
52004812,5.0,4.75,3.8,-1,-1,-1,3.75,5.75,9.0,-1,6.17
52004813,3.8,6.25,4.2,-1,-1,-1,4.0,6.25,9.0,-1,6.42
52004814,6.2,4.5,3.4,5.25,5.25,4.75,-1,-1,-1,5.08,-1
52004815,3.8,3.25,-1,3.5,2.0,4.0,3.5,5.25,-1,3.17,-1
52004816,4.2,3.25,-1,-1,-1,-1,3.5,4.5,-1,-1,-1
52004817,4.2,4.75,-1,-1,-1,-1,3.25,5.0,-1,-1,-1
52004818,3.0,3.75,-1,3.5,3.25,2.75,-1,-1,-1,3.17,-1
52004819,4.0,6.25,5.8,-1,-1,-1,4.5,6.75,8.25,-1,6.5
52004820,4.4,5.0,3.6,-1,-1,-1,4.25,6.5,8.75,-1,6.5
